State,County,Year,Total,Heroin,Other,Methadone,Population,LandArea,Bike,Carpool,Alone,Public,Walk,Home,Income,Non_US_Born,Bachelor_Degree,Grad_Degree,HS_Grad,Less_Than_HS,Associates_Degree,Unemployment,GDP Total,"GDP Education, Health, Social Assistance"
North Carolina,Craven,2014,10,NA,NA,NA,104510,708.96,0,14,78.3,3.5,0.2,2.6,60587,3623,9818,4703,18886,8804,25032,6.9,4406139,313740
North Carolina,Cumberland,2014,32,11,22,NA,326328,652.31,0.1,7.7,84.2,3.8,0.9,2.5,58139,16262,29696,15617,51987,20903,79537,8.1,15932102,852536
North Carolina,Davidson,2014,22,NA,16,NA,164072,552.67,0,9.6,84.7,1.6,0.2,2.9,55796,6413,14449,5727,38089,21329,33379,6.3,4312622,247754
North Carolina,Davie,2014,NA,NA,NA,NA,41434,264.11,NA,NA,NA,NA,NA,NA,66937,1459,4940,2477,9210,4217,8096,5.9,1050328,69142
North Carolina,Durham,2014,13,11,NA,NA,294460,285.98,0.6,11.2,76.3,2,4.6,4.4,72793,31213,46645,39265,33273,23650,45569,5.1,34363523,4726896
North Carolina,Forsyth,2014,39,21,16,NA,365298,408.15,0.2,6.9,84.9,1.8,0.8,4.6,65866,26177,48922,27068,61764,31169,67486,6,21321563,3469602
North Carolina,Gaston,2014,29,10,16,NA,211127,356.03,0.1,8.1,85.9,0.5,0.4,3.8,57034,8677,18813,7383,41497,25733,47829,6.8,6270238,772331
North Carolina,Guilford,2014,33,25,NA,NA,512119,645.7,0.1,9.9,82.4,1.5,0.9,4.5,64739,38788,73216,37389,83852,38657,95550,6.6,30734191,2758102
North Carolina,Harnett,2014,10,NA,NA,NA,126666,594.99,0.3,9.8,85.2,1.4,0.3,2.1,56723,5593,9778,4573,23301,11627,26679,7.4,2021501,213699
North Carolina,Haywood,2014,NA,NA,NA,NA,59471,553.69,NA,NA,NA,NA,NA,NA,55256,1182,6645,3716,12573,5880,14775,5.8,1496082,162704
North Carolina,Henderson,2014,NA,NA,NA,NA,111149,373.07,0.3,10.7,79.9,2.7,0.1,5.5,59491,6660,14343,8148,21438,9195,26440,5.1,3795282,363685
North Carolina,Iredell,2014,17,NA,11,NA,166675,573.83,0,8.1,85.2,0.7,0.8,4,71309,7915,18908,8586,31103,14288,36505,6.3,7133047,509609
North Carolina,Johnston,2014,11,NA,NA,NA,181423,791.3,0.2,7.9,82.6,0.5,0.3,7.6,62209,11117,16978,5862,33996,18335,38927,5.7,4218400,219186
North Carolina,Lincoln,2014,NA,NA,NA,NA,79829,297.94,NA,NA,NA,NA,NA,NA,65563,3113,7841,3093,16312,9402,18370,6.2,1962659,70058
North Carolina,McDowell,2014,NA,NA,NA,NA,44965,440.61,NA,NA,NA,NA,NA,NA,46142,1270,2974,1465,11822,5984,9662,6.4,1283270,74047
North Carolina,Mecklenburg,2014,59,33,23,NA,1012539,523.84,0.3,10.3,77.5,1.8,3.4,5.7,82890,112170,178385,85330,122082,69671,179392,6,92297858,4409031
North Carolina,Moore,2014,NA,NA,NA,NA,93077,697.84,0.2,8.5,82.9,2.3,0,5.2,70008,4031,12887,8038,16806,6544,21078,6.1,2967268,637402
North Carolina,Nash,2014,NA,NA,NA,NA,94357,540.41,0.2,10.6,83.2,2,0.2,3.1,57359,3377,8822,3078,22378,10333,20008,8,7117694,273714
North Carolina,New Hanover,2014,18,12,NA,NA,216298,191.53,0.7,9.2,78.5,1.4,0.9,7.9,69727,9157,35251,17242,31294,12357,45068,5.9,11268387,867221
North Carolina,Onslow,2014,11,NA,NA,NA,187589,762.74,0.5,13.7,73.5,6.6,0.2,4.7,56091,6133,12257,5420,27684,9336,41337,6.1,7823390,244508
North Carolina,Pender,2014,NA,NA,NA,NA,56250,869.79,NA,NA,NA,NA,NA,NA,60499,1765,5504,2648,11917,5320,12354,7.1,1037407,56640
North Carolina,Pitt,2014,15,NA,11,NA,175354,651.97,0.4,7.7,84.4,2,1.2,3.1,58633,6694,18979,10417,25649,13375,33586,6.5,7526442,587781
North Carolina,Randolph,2014,10,NA,NA,NA,142778,782.52,0.1,8.1,87.3,1.1,0.3,2.3,53195,7858,10018,3646,34138,20239,28699,6.6,3890738,253468
North Carolina,Richmond,2014,NA,NA,NA,NA,45733,473.82,NA,NA,NA,NA,NA,NA,44445,1491,2756,1275,11285,5964,9523,9,1754462,102103
North Carolina,Robeson,2014,15,NA,12,NA,134760,949.22,0.2,8.2,88.2,0.4,0.3,1.8,42918,5732,7307,3180,27488,22820,23556,9.5,3055855,407708
North Carolina,Rockingham,2014,NA,NA,NA,NA,91696,565.55,NA,NA,NA,NA,NA,NA,50595,2848,6184,2410,23433,13585,19853,7.5,2959621,198733
North Carolina,Rowan,2014,19,NA,11,NA,138630,511.37,0.1,12,81.6,1.7,0,2.2,54197,5484,11173,4951,30623,16907,29963,7.1,4538382,356459
North Carolina,Rutherford,2014,NA,NA,NA,NA,66600,564.15,NA,NA,NA,NA,NA,NA,47831,1517,5057,2719,14971,8792,15777,8.6,1560750,148637
North Carolina,Sampson,2014,13,NA,NA,NA,64050,944.74,NA,NA,NA,NA,NA,NA,50438,4717,3631,1519,14330,10967,12027,6.5,2103971,(D)
North Carolina,Stokes,2014,NA,NA,NA,NA,46419,448.86,NA,NA,NA,NA,NA,NA,52118,566,3260,1280,12859,6519,9560,6.1,1163925,55469
North Carolina,Surry,2014,15,NA,13,NA,72968,532.17,0.1,10.1,84.4,0.1,0.9,4.2,49460,3284,5263,2496,15381,12249,15604,6.2,2357193,171176
North Carolina,Union,2014,14,NA,NA,NA,218568,631.52,0.1,7.5,81.2,1.7,0.6,7.9,85553,14767,30842,11428,34601,14800,39316,5.3,5687927,279743
North Carolina,Vance,2014,NA,NA,NA,NA,44614,253.52,NA,NA,NA,NA,NA,NA,47841,1402,2602,1150,10817,6684,8398,9.3,1208249,128829
North Carolina,Wake,2014,46,27,21,NA,998691,835.22,0.2,9.2,79.4,1.4,1.2,7.4,88385,99660,192907,105756,103836,50117,166077,4.9,61468221,4743626
North Carolina,Wayne,2014,NA,NA,NA,NA,124456,553.09,0,17.4,78.9,0.9,0.5,1.7,53833,6912,9684,4269,24032,14428,28644,6.4,4685843,405337
North Carolina,Wilkes,2014,26,NA,23,NA,68838,754.28,NA,NA,NA,NA,NA,NA,45315,1989,4409,1900,15927,12532,14064,6.6,2089128,93197
North Carolina,Wilson,2014,NA,NA,NA,NA,81401,368.17,0,11.1,80.5,2,0.3,2,52943,4372,7098,2943,17936,11398,15271,9.5,3790647,267857
North Carolina,Yadkin,2014,10,NA,NA,NA,37792,334.83,NA,NA,NA,NA,NA,NA,54011,1491,2493,954,9388,5756,7886,5.7,983467,33726
North Dakota,Cass,2014,NA,NA,NA,NA,167005,1764.94,0.5,7.5,84.7,2.3,1.6,2.5,72977,6056,25317,11352,19889,5096,36419,2.4,10994343,1202739
Ohio,Allen,2014,NA,NA,NA,NA,105040,402.5,0.3,9.5,87.8,0.8,0.2,1,57005,1234,6961,4959,27495,8128,21733,5.8,7017857,693612
Ohio,Ashtabula,2014,17,15,NA,NA,99175,701.93,0,10.9,82.5,1.4,0.5,3.3,50377,1158,6074,3184,31119,10001,18870,7.2,2784450,279256
Ohio,Athens,2014,NA,NA,NA,NA,64713,503.6,NA,NA,NA,NA,NA,NA,46547,1368,4680,5190,10817,3641,9911,6.9,1892880,184755
Ohio,Brown,2014,10,NA,NA,NA,44116,490.02,NA,NA,NA,NA,NA,NA,57066,233,2109,1339,14424,5238,7166,7.5,780418,(D)
Ohio,Butler,2014,110,83,25,NA,374158,467.06,0.1,8.3,84.8,1.9,0.2,4.3,73643,14821,42700,23429,80877,24421,64317,5.6,16808916,1165698
Ohio,Clark,2014,28,19,12,NA,136554,397.47,0.2,9.5,81.4,3.1,1.2,3.8,56194,2457,10978,5940,34143,12643,29403,5.8,4294566,464763
Ohio,Clermont,2014,67,42,26,NA,201560,452.1,0.3,5.6,87,0.9,0.5,4.9,75606,4013,23410,11686,46582,15057,36999,5.5,7418889,368238
Ohio,Clinton,2014,NA,NA,NA,NA,41835,408.68,NA,NA,NA,NA,NA,NA,58250,289,2869,1325,11750,3449,8205,7.7,1764094,(D)
Ohio,Columbiana,2014,12,NA,NA,NA,105686,531.89,0,7.2,87.3,1.8,0.3,2.6,55886,1136,6845,3479,35537,9685,20242,6.5,3102927,267921
Ohio,Cuyahoga,2014,215,170,60,11,1259828,457.19,0.4,6.8,80.1,3,5.1,3.8,64370,78035,156590,108299,248079,106332,254229,6.2,85763963,10533029
Ohio,Darke,2014,NA,NA,NA,NA,52196,598.1,NA,NA,NA,NA,NA,NA,55355,343,2494,1640,17791,4517,9182,5.3,1719201,136496
Ohio,Delaware,2014,11,NA,NA,NA,189113,443.1,0.2,5.2,85.9,0.7,0.3,7,114403,9448,38549,21664,23883,4395,29293,4.1,8974761,576415
Ohio,Erie,2014,12,NA,NA,NA,75828,251.56,NA,NA,NA,NA,NA,NA,63409,1290,7204,4203,21260,5441,15969,6.4,4866634,336390
Ohio,Fairfield,2014,13,11,NA,NA,150381,504.41,0,7.7,85.8,1.5,0.3,4.4,74690,3590,17125,8667,33851,8294,30474,5.2,3579982,447747
Ohio,Franklin,2014,160,107,61,NA,1231393,532.19,0.7,7.9,82,2.3,2.5,3.9,70522,89746,182135,104165,199064,79843,214752,4.9,82444864,7940022
Ohio,Geauga,2014,10,NA,NA,NA,94295,400.16,0.1,9.4,78,2.6,0.9,7.4,94494,2188,14280,8561,17813,5679,17036,5,3658335,290625
Ohio,Greene,2014,15,12,NA,NA,163820,413.73,0.2,6.9,84.8,3.4,0.4,3.5,76826,5978,20591,18835,27613,8160,31626,5.3,8178552,538853
Ohio,Hamilton,2014,200,146,56,10,806631,405.91,0.3,8.2,79,3,4.1,4.3,71440,32255,112600,70733,145144,57814,147861,5.5,64157236,6934584
Ohio,Highland,2014,NA,NA,NA,NA,43045,553.08,NA,NA,NA,NA,NA,NA,49149,260,2052,1215,12656,5190,8045,7.8,987667,68725
Ohio,Huron,2014,13,NA,NA,NA,58714,491.49,NA,NA,NA,NA,NA,NA,58912,1396,3414,1761,18848,4712,10681,8,2121494,159115
Ohio,Jefferson,2014,NA,NA,NA,NA,67694,408.33,0,9.3,82.9,2.9,0.8,3.3,53388,796,4545,2807,20883,5099,15084,8.2,2963056,(D)
Ohio,Knox,2014,NA,NA,NA,NA,61167,525.49,NA,NA,NA,NA,NA,NA,62534,742,5654,2778,16033,4960,9988,5.3,1864195,264837
Ohio,Lake,2014,42,27,13,NA,229230,227.49,0.1,5.9,87.8,1.7,0.6,3.6,71065,10687,28022,14218,54977,14167,51251,5.5,10274824,724772
Ohio,Lawrence,2014,NA,NA,NA,NA,61623,453.37,NA,NA,NA,NA,NA,NA,54252,221,4075,2244,18881,6290,11265,6.7,1620930,128446
Ohio,Licking,2014,16,NA,NA,NA,169390,682.5,0.2,7.8,84.1,2.8,0.6,4.3,69859,2488,16707,8673,42370,11920,32726,5.3,5160590,486861
Ohio,Lorain,2014,41,35,NA,NA,304216,491.1,0.4,7.6,83.7,2.8,0.3,3.1,67033,7094,28666,17166,70622,22322,66944,6.4,9956275,1005844
Ohio,Lucas,2014,88,64,61,NA,435286,340.86,0.2,7.6,85.6,2.1,1.3,2.1,58921,12945,42707,27125,92134,33474,93457,6.4,24102235,2792828
Ohio,Mahoning,2014,40,21,21,NA,233204,411.62,0,8.8,85.2,1.9,1.5,1.9,55344,6440,22925,12762,64781,17991,47520,6.7,8642714,1120039
Ohio,Marion,2014,23,21,NA,NA,65720,403.76,NA,NA,NA,NA,NA,NA,55496,619,3460,2310,19671,6524,14267,6,2435079,254773
Ohio,Medina,2014,13,10,NA,NA,176029,421.36,0.1,5.2,89.4,1,0.1,3.9,81455,4452,23940,11624,38929,7787,36828,5,6115445,371190
Ohio,Miami,2014,12,NA,NA,NA,103900,406.58,0,8.8,84.1,0.7,0.7,5,62943,1501,8873,5134,27330,8024,21672,5.4,3841684,247221
Ohio,Montgomery,2014,103,77,26,NA,533116,461.55,0.3,7.5,83.9,2,2.5,2.8,58890,16323,53920,35815,106291,41286,124977,6.2,24958095,3891522
Ohio,Pickaway,2014,NA,NA,NA,NA,56876,501.32,NA,NA,NA,NA,NA,NA,68025,226,4229,2064,16565,5700,9818,5.7,1555383,87101
Ohio,Portage,2014,25,20,NA,NA,161882,487.38,0.2,7.7,83,3.4,0.3,4.9,66233,3792,16357,9881,39575,9249,27919,5.9,5416697,320702
Ohio,Preble,2014,NA,NA,NA,NA,41586,424.12,NA,NA,NA,NA,NA,NA,59789,454,2455,1064,12993,3624,8620,5.7,991661,45637
Ohio,Richland,2014,25,17,NA,NA,121942,495.27,0.1,10.9,80.9,1.8,1.4,4.2,54461,1587,9043,4498,35268,11351,25199,6.6,4287575,446737
Ohio,Ross,2014,24,16,11,NA,77159,689.19,NA,NA,NA,NA,NA,NA,57808,613,5159,2985,23544,8209,14320,6.4,2503185,345237
Ohio,Scioto,2014,NA,NA,NA,NA,77258,610.21,0.3,6.3,88.9,1.9,0.2,1.9,51031,681,4894,2803,21221,9490,15066,8.8,2857741,429673
Ohio,Seneca,2014,10,NA,NA,NA,55669,551.02,NA,NA,NA,NA,NA,NA,56982,418,3576,1860,16905,3861,10890,5.8,1741555,167847
Ohio,Stark,2014,48,26,20,NA,375736,575.27,0.4,9.6,84.1,1.5,1.1,2.6,60719,5913,36756,18616,99685,26532,76316,5.8,15174803,1804590
Ohio,Summit,2014,68,42,25,NA,541943,412.75,0.1,6.5,87,1.1,2.1,2.7,67927,19733,72406,38943,120653,34669,105385,5.9,26663847,3162857
Ohio,Trumbull,2014,51,31,20,NA,205175,618.3,0.2,5.9,89.6,0.8,0.4,2.6,54573,2893,17637,7841,65632,17161,38010,7.3,7507122,626202
Ohio,Warren,2014,20,18,NA,NA,221659,401.31,0.1,5.4,87.7,0.7,0.4,5.1,93473,10427,35501,20340,39450,10986,38074,5,8786707,632604
Ohio,Washington,2014,NA,NA,NA,NA,61213,631.97,NA,NA,NA,NA,NA,NA,57326,613,4872,2340,18467,4746,12969,6.4,3363329,385612
Ohio,Wayne,2014,NA,NA,NA,NA,115537,554.93,0.8,10.7,78.5,3,0.2,4.8,61579,1651,9580,5548,31448,11061,17111,4.7,4786305,314713
Ohio,Wood,2014,12,NA,10,NA,129590,617.2,1,7.9,83.3,3.9,0.6,2.9,68414,3125,14179,10118,24425,4989,25202,5.2,5949133,324843
Oklahoma,Canadian,2014,12,NA,NA,NA,129582,896.63,0,7.6,87.3,0.7,0.1,2.7,77579,4849,14863,5530,23102,6834,30061,3.5,3351297,150953
Oklahoma,Carter,2014,NA,NA,NA,NA,48821,822.18,NA,NA,NA,NA,NA,NA,57746,1005,3986,1852,13132,4653,8396,4.4,2942382,199845
Oklahoma,Cleveland,2014,22,NA,19,NA,269908,538.77,1.1,9.1,83.1,1.8,0.3,3.8,71787,12372,31377,19921,44691,14422,54962,3.7,7218155,554779
Oklahoma,Comanche,2014,21,NA,20,NA,125033,1069.29,0.2,14.1,73.4,3.3,0.3,6.9,60463,5799,10578,5246,26013,8341,27443,4.7,4555274,208042
Oklahoma,Creek,2014,16,NA,13,NA,70632,950.14,0.1,10.8,83.2,0.9,0.4,4.4,58647,1002,5096,2047,18847,7009,14658,5,1724905,121857
Oklahoma,Delaware,2014,10,NA,NA,NA,41446,738.18,NA,NA,NA,NA,NA,NA,52171,725,3241,1579,11333,4599,8680,5.8,806705,69726
Oklahoma,Grady,2014,NA,NA,NA,NA,53854,1100.5,NA,NA,NA,NA,NA,NA,63209,718,4288,1814,13133,5091,11080,4,1296396,61142
Oklahoma,Le Flore,2014,NA,NA,NA,NA,49761,1589.21,NA,NA,NA,NA,NA,NA,48083,1305,2524,1810,12875,6507,9798,6.9,1402994,47131
Oklahoma,Muskogee,2014,17,NA,14,NA,69966,810.45,0.2,11.3,80,1.9,0.3,5.1,52112,1565,6127,2597,16333,6885,14726,5.7,2960187,261164
Oklahoma,Oklahoma,2014,83,NA,66,11,766215,708.82,0.1,11.2,81.7,1.5,0.5,3.8,67734,62363,94859,50017,120990,66664,147533,4.2,63844230,5349148
Oklahoma,Pontotoc,2014,NA,NA,NA,NA,38005,720.44,NA,NA,NA,NA,NA,NA,53160,560,3980,2573,8011,3246,6383,4.3,1811615,128459
Oklahoma,Pottawatomie,2014,NA,NA,NA,NA,71811,787.67,0,9.2,82.9,1.9,0.7,2.7,56974,906,5719,2580,16654,6002,15100,4.7,2004266,196681
Oklahoma,Rogers,2014,10,NA,NA,NA,89815,675.63,0.2,8.8,85.3,0.6,0,3.9,72399,1407,9618,3812,19136,5457,20199,4.2,2744013,141005
Oklahoma,Sequoyah,2014,NA,NA,NA,NA,41358,673.27,NA,NA,NA,NA,NA,NA,47871,455,2481,1197,11327,4970,8075,6.8,651604,(D)
Oklahoma,Stephens,2014,NA,NA,NA,NA,44493,870.24,NA,NA,NA,NA,NA,NA,57846,914,3822,1517,12270,4201,8708,4.5,1673256,121922
Oklahoma,Tulsa,2014,75,10,58,12,629598,570.25,0.3,9.8,82.3,1.6,0.7,3.9,69143,38846,81520,38669,104102,45820,130203,4.3,45880533,3911832
Oklahoma,Wagoner,2014,13,NA,11,NA,75702,561.56,0,9.4,85,0.1,0.3,3.6,68132,1936,8028,2630,17344,5363,16192,4.2,1050012,45404
Oregon,Clackamas,2014,28,13,10,NA,394972,1870.32,0.9,9.4,75.8,2.2,3.3,7.4,84551,27071,55251,29825,63358,19071,98593,6.1,17198027,1638989
Oregon,Clatsop,2014,NA,NA,NA,NA,37474,829.05,NA,NA,NA,NA,NA,NA,61112,1927,3954,2354,6858,2430,11081,6.6,1590705,157957
Oregon,Deschutes,2014,NA,NA,NA,NA,170388,3018.19,1.8,11.9,71.8,3.3,0.8,8.9,68088,5915,23323,12770,26941,8196,43909,7.7,6672082,989055
Oregon,Douglas,2014,NA,NA,NA,NA,106972,5036.07,0.2,10.6,79.4,3.1,0,5.8,52220,2689,7944,4464,25223,9262,31108,9.1,3074741,320031
Oregon,Jackson,2014,15,NA,10,NA,210287,2783.55,1.5,8.2,78.9,3.5,1.8,4.9,58914,9777,22643,13836,39562,16274,52917,8.4,7384730,1135748
Oregon,Josephine,2014,NA,NA,NA,NA,83599,1639.67,1,5.6,81.9,1.9,0.8,7.2,53650,2433,6651,3815,19200,6850,23950,9.4,2241748,310218
Oregon,Lane,2014,36,13,20,NA,358337,4553.12,4.5,10,69.5,5.9,3.6,5.6,59120,15625,40675,26886,59754,21368,90714,6.9,13807680,1713867
Oregon,Linn,2014,18,NA,10,NA,119356,2290.13,1.4,10.7,76.9,2.7,1.1,5.6,54361,3910,9722,4362,25277,8401,32651,8.1,3861453,354517
Oregon,Marion,2014,13,NA,NA,NA,326110,1182.33,0.9,16.7,72,3.1,2,4.1,60378,35082,29035,15824,55685,33922,71944,7.4,13063620,1680332
Oregon,Multnomah,2014,82,48,23,20,776712,431.3,5.9,9.8,59.6,5,11.1,7.4,73748,88204,131987,84361,101323,53560,165677,5.9,52471712,5461616
Oregon,Washington,2014,32,14,15,NA,562998,724.23,1.1,10.7,73.2,2.3,6.7,5.2,82645,77508,94255,51112,69912,34529,115966,5.6,41410550,2500036
Pennsylvania,Allegheny,2014,217,141,84,19,1231255,730.07,0.6,8.4,71.9,4.2,9.4,4.5,73790,51896,189411,132681,265797,57855,226207,5.4,83017798,12114811
Pennsylvania,Armstrong,2014,13,10,NA,NA,67785,653.2,0,11,81.4,3.8,0.6,2.7,57137,317,5267,2003,24911,5413,12197,6.4,2276494,172141
Pennsylvania,Beaver,2014,21,NA,10,NA,169392,434.71,0,7.5,84.2,1.9,2.1,3.2,63450,2744,18562,9136,48417,10559,35906,6.5,6615525,623601
Pennsylvania,Berks,2014,32,20,12,NA,413691,856.51,0.1,10.7,80.3,3.5,1.5,3,70581,23415,40824,21780,106613,42637,63584,5.5,18023285,1862818
Pennsylvania,Blair,2014,NA,NA,NA,NA,125955,525.8,0.1,8.6,82.8,4.4,0.6,2.7,57078,1213,11084,5401,43326,8605,20232,5.7,5231330,768644
Pennsylvania,Bucks,2014,20,14,NA,NA,626685,604.31,0.2,8.2,81.6,1.8,3,4.7,100029,44364,98050,62408,137334,28499,112861,5.2,29447995,3432505
Pennsylvania,Butler,2014,22,12,NA,NA,185943,788.6,0.1,7.6,84.3,2.2,0.7,4,78255,2814,26418,14215,45690,8691,33291,5.1,9624865,769385
Pennsylvania,Cambria,2014,NA,NA,NA,NA,137732,688.35,0,8.5,83.4,3.9,1.2,2.1,55093,1373,12117,6825,46432,10977,23888,7,4562547,826266
Pennsylvania,Centre,2014,10,NA,NA,NA,158742,1109.92,2.6,9.7,70.7,7.1,4.8,4.1,67748,6677,18456,17343,28312,6292,18111,4.3,7565612,643121
Pennsylvania,Chester,2014,11,NA,NA,NA,512784,750.51,0.3,8.3,77.7,3.8,3,5.9,113912,37324,99253,65942,80253,24393,69009,4.2,39123747,2614187
Pennsylvania,Crawford,2014,NA,NA,NA,NA,87175,1012.3,0,12.2,76.5,5.9,0.3,4.3,55796,810,7487,4311,27251,7554,13497,5.8,2898747,372218
Pennsylvania,Cumberland,2014,13,NA,NA,NA,243762,545.46,0.3,8.4,81.7,4.8,0.9,3.4,78710,10433,33304,20905,58190,14087,39033,4.5,13434666,1440267
Pennsylvania,Dauphin,2014,16,NA,14,NA,271453,525.05,0,8.8,79.1,4,2.5,4,71612,14155,31800,20512,65208,20914,47220,5.3,20299060,2529902
Pennsylvania,Delaware,2014,34,23,11,NA,562960,183.84,0.2,6.7,74.4,3.5,10.5,3.9,89186,45057,77773,54896,119966,30222,91374,5.5,29378671,3669660
Pennsylvania,Erie,2014,23,16,NA,NA,278443,799.15,0.4,10.9,77.7,4.9,1.8,3.9,60677,8557,30344,17237,75689,17813,45141,6.2,11262083,1626138
Pennsylvania,Fayette,2014,20,NA,17,NA,134086,790.34,0.1,7.3,84.1,3,0.7,3.2,50835,1052,9449,4181,48700,13590,22083,7.9,4043595,399526
Pennsylvania,Franklin,2014,16,NA,15,NA,152892,772.22,0.6,10.3,82.2,2.4,0,3.7,64629,4200,12709,7199,44994,14733,24353,5.4,5271900,626307
Pennsylvania,Indiana,2014,NA,NA,NA,NA,87706,827.03,0.1,6.6,81.5,5.6,0.9,4,58810,960,7929,5205,24465,6416,12394,6.1,4107160,296699
Pennsylvania,Lackawanna,2014,22,NA,14,NA,212719,459.08,0.1,10.7,79.6,4,0.8,4,62117,8600,23772,14615,56949,15494,38768,6.6,8597008,1418399
Pennsylvania,Lancaster,2014,26,NA,21,NA,533320,943.81,0.8,10.5,78,3.2,1.5,5,71532,18976,56043,29714,134271,54389,73008,4.6,24930839,2637327
Pennsylvania,Lawrence,2014,19,NA,13,NA,88771,358.18,0,8.9,84.7,2.2,0.6,2.8,56257,1142,8400,3931,28442,7136,15811,6.2,2818025,330820
Pennsylvania,Lebanon,2014,NA,NA,NA,NA,136359,361.83,0.8,10.9,77.2,5.8,0.2,4.4,68738,4068,11590,6775,40851,13305,20084,5,5337260,449777
Pennsylvania,Lehigh,2014,14,12,NA,NA,357823,345.17,0.2,9.3,80.9,2.8,2.3,3.7,72478,30351,41411,26116,80510,31410,61266,6.1,20906961,3195732
Pennsylvania,Luzerne,2014,NA,NA,NA,NA,318829,890.33,0.1,9.1,82.5,2.9,1.1,3.5,60052,13450,30393,18161,89663,25749,62800,7.3,14296940,1645688
Pennsylvania,Lycoming,2014,NA,NA,NA,NA,116508,1228.59,0.3,8,83.8,3.1,1.1,2.1,57790,1292,9953,5578,33486,9842,21365,6.1,6629559,563732
Pennsylvania,Mercer,2014,11,NA,NA,NA,114884,672.57,0.1,7.4,82.8,3.2,0.7,4.3,56696,1340,10835,5704,35287,8932,19503,5.9,4106092,622606
Pennsylvania,Monroe,2014,22,NA,21,NA,166314,608.29,0.2,7.6,77.8,2.7,5.4,5.6,70343,16313,16775,9356,41767,11409,33087,7.5,5560621,467575
Pennsylvania,Montgomery,2014,92,48,47,NA,816857,483.04,0.3,7.1,77.9,2.6,5.5,6.2,107410,69978,147415,113510,140710,36479,126104,4.7,66088804,6683818
Pennsylvania,Northampton,2014,18,13,NA,NA,300654,369.67,0.5,6.5,82.7,2.6,2.3,3.7,77946,17168,35157,20736,72333,21755,55733,5.9,11930581,1217270
Pennsylvania,Northumberland,2014,NA,NA,NA,NA,93944,458.37,0.1,7.4,84.9,2.7,0.2,3.8,53843,938,6540,3206,34942,9775,13680,6.7,2911110,230315
Pennsylvania,Philadelphia,2014,31,11,15,NA,1560297,134.1,1.9,8.3,50.6,8.2,26.8,2.9,55353,160490,143530,103996,347054,187542,227690,NA,105086826,16787410
Pennsylvania,Pike,2014,NA,NA,NA,NA,56191,544.96,NA,NA,NA,NA,NA,NA,72426,4336,5655,3582,14612,3840,12654,7.6,1196832,62885
Pennsylvania,Schuylkill,2014,17,NA,11,NA,145797,778.63,0,7.6,85.3,2.4,0.7,3.5,56276,2487,10359,5655,51869,13837,25598,7.1,4755673,430460
Pennsylvania,Susquehanna,2014,12,NA,NA,NA,41920,823.43,NA,NA,NA,NA,NA,NA,61638,586,3279,1868,14809,3312,7598,5.9,4417614,59565
Pennsylvania,Washington,2014,26,12,14,NA,208187,856.99,0,7.3,82.9,3,1.7,4.9,72318,3152,25816,13424,58571,13654,36169,5.8,14136960,879583
Pennsylvania,Wayne,2014,NA,NA,NA,NA,51401,725.6,NA,NA,NA,NA,NA,NA,61440,1779,4467,3113,16520,4549,10047,6.4,1441687,151742
Pennsylvania,Westmoreland,2014,12,NA,NA,NA,359320,1027.55,0.1,8,84.9,2.5,0.9,3.3,67177,4337,45079,24075,103114,20598,71494,5.7,12790203,1282705
Pennsylvania,York,2014,44,31,10,NA,440755,904.18,0.4,8.3,85.1,1.4,0.8,3.2,72536,12604,44181,23664,123902,35281,73923,5.4,17734523,1812323
Rhode Island,Bristol,2014,10,NA,NA,NA,49060,24.16,NA,NA,NA,NA,NA,NA,97565,3772,7890,6867,7934,3283,7925,6.7,1558599,259854
Rhode Island,Kent,2014,21,NA,11,NA,165128,168.53,0,9.5,84.3,1.2,1.6,2.7,80766,9153,22395,13629,34916,11735,36947,7.2,7956719,884994
Rhode Island,Newport,2014,NA,NA,NA,NA,82358,102.39,0.5,5.8,79.9,6.2,2.3,4,95539,4751,15350,11154,13588,4527,14455,6.9,5124023,371042
Rhode Island,Providence,2014,85,38,48,17,631974,409.5,0.7,7.7,78.6,4.3,4,3.6,67581,94734,67242,43242,119899,78768,109874,8.1,32512083,5228055
Rhode Island,Washington,2014,23,14,NA,NA,126653,329.23,0.4,4.8,84.4,3.6,0.7,5.5,92845,4242,21740,15256,19593,6211,21741,7.2,5940989,521951
South Carolina,Aiken,2014,21,NA,16,NA,164753,1071.03,NA,NA,NA,NA,NA,NA,61681,5213,17340,10380,35228,16001,32866,6.5,5834526,337992
South Carolina,Anderson,2014,26,NA,19,NA,192810,715.43,0.1,6.9,87.2,0.7,0.3,2.6,56000,3858,15874,8899,40601,23197,40280,6,5675816,374945
South Carolina,Beaufort,2014,NA,NA,NA,NA,175852,576.28,0.8,11.9,77.9,1.2,0.3,5.9,79308,13439,25790,18114,28550,9813,35027,5.7,6281508,506745
South Carolina,Berkeley,2014,16,NA,13,NA,198205,1098.86,0.1,7.9,83.4,3.8,0.5,3.3,65032,8725,17106,9252,38698,15258,41931,6,6132712,181577
South Carolina,Charleston,2014,28,12,11,NA,381015,916.09,1.4,6.7,78.4,2.8,2.5,6.9,75060,16217,63805,36305,53394,26979,69936,5.2,24632471,2360066
South Carolina,Dorchester,2014,NA,NA,NA,NA,148469,573.23,NA,NA,NA,NA,NA,NA,66043,5278,15052,8070,26962,10000,32713,5.8,2699844,165567
